x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.795,23.75,0.4442,-0.00125248,-0.00216424,-0.00125241,0.000633015,3.54256e-06,5.60128e-06,2.17031,0.137998,0.13789,0.13789,2.15175,0.946254,0.00529555,0.0185612,0.0151775,-0.000108077
0.795,23.85,0.5136,-0.00125824,-0.000762492,-0.00125817,0.000588695,3.55885e-06,5.62704e-06,-0.488192,0.137992,0.137884,0.137884,-0.494214,0.876166,0.00529671,0.00602161,0.0152042,-0.000107464
0.795,23.95,0.6082,-0.001264,-0.00196606,-0.00126393,0.000540978,3.57514e-06,5.6528e-06,1.52772,0.137985,0.137879,0.137879,1.51282,0.801653,0.00529785,0.0149077,0.0152306,-0.000106857
0.795,24.05,0.4988,-0.00126976,-0.00166916,-0.00126969,0.000597365,3.59144e-06,5.67856e-06,0.825123,0.137979,0.137873,0.137873,0.813758,0.881383,0.00529899,0.0113653,0.0152569,-0.000106254
0.795,24.15,0.5162,-0.00127553,-0.00101437,-0.00127545,0.000587211,3.60773e-06,5.70432e-06,-0.213142,0.137973,0.137867,0.137867,-0.220148,0.862672,0.00530012,0.00700542,0.0152828,-0.000105657
0.795,24.25,0.4831,-0.00128129,-0.00103163,-0.00128121,0.000606994,3.62402e-06,5.73008e-06,-0.197617,0.137967,0.137862,0.137862,-0.204682,0.887914,0.00530124,0.00706443,0.0153086,-0.000105065
0.795,24.35,0.5012,-0.00128705,-0.00102658,-0.00128697,0.000595933,3.64032e-06,5.75584e-06,-0.209558,0.13796,0.137856,0.137856,-0.21658,0.868014,0.00530235,0.00702166,0.0153341,-0.000104479
0.795,24.45,0.5921,-0.00129281,-0.00112241,-0.00129273,0.000548284,3.65661e-06,5.7816e-06,-0.0952542,0.137954,0.13785,0.13785,-0.102707,0.795216,0.00530344,0.00745268,0.0153594,-0.000103898
0.795,24.55,0.4279,-0.00129857,-0.0013472,-0.00129849,0.000644959,3.6729e-06,5.80736e-06,0.209401,0.137948,0.137845,0.137845,0.200739,0.931473,0.00530453,0.0086615,0.0153845,-0.000103323
0.795,24.65,0.765,-0.00130432,-0.000702614,-0.00130425,0.000482361,3.68919e-06,5.83311e-06,-0.57774,0.137942,0.137839,0.137839,-0.583469,0.693708,0.00530561,0.00572842,0.0154093,-0.000102753
0.795,24.75,0.5801,-0.00131008,-0.000391686,-0.00131001,0.000553926,3.70547e-06,5.85887e-06,-0.860092,0.137936,0.137834,0.137834,-0.864915,0.793287,0.00530668,0.00482382,0.0154339,-0.000102189
0.795,24.85,0.2973,-0.00131584,-0.000680661,-0.00131577,0.000773759,3.72176e-06,5.88462e-06,-0.605233,0.13793,0.137829,0.137829,-0.610872,1.10348,0.00530773,0.00563911,0.0154582,-0.000101631
0.795,24.95,0.6047,-0.0013216,-0.00125064,-0.00132153,0.000542541,3.73804e-06,5.91036e-06,0.039544,0.137924,0.137823,0.137823,0.0315603,0.770519,0.00530878,0.00798371,0.0154823,-0.000101078
0.795,25.05,0.4209,-0.00132735,-0.00204335,-0.00132728,0.0006503,3.75432e-06,5.9361e-06,1.47869,0.137918,0.137818,0.137818,1.46402,0.919732,0.00530981,0.0146783,0.0155062,-0.000100531
0.795,25.15,0.3527,-0.00133311,-0.00228681,-0.00133304,0.000710396,3.7706e-06,5.96184e-06,2.12686,0.137912,0.137812,0.137812,2.10851,1.00058,0.00531084,0.0183545,0.0155298,-9.99899e-05
0.795,25.25,0.5014,-0.00133886,-0.00156394,-0.00133879,0.000595814,3.78687e-06,5.98757e-06,0.479696,0.137907,0.137807,0.137807,0.469874,0.835749,0.00531185,0.00982196,0.0155531,-9.94547e-05
0.795,25.35,0.381,-0.00134461,-0.00112845,-0.00134454,0.000683503,3.80314e-06,6.0133e-06,-0.143528,0.137901,0.137802,0.137802,-0.150811,0.954828,0.00531285,0.00728277,0.0155762,-9.89254e-05
0.795,25.45,0.3778,-0.00135037,-0.00126338,-0.00135029,0.000686392,3.81941e-06,6.03902e-06,0.0203136,0.137895,0.137797,0.137797,0.012398,0.954958,0.00531384,0.00791559,0.0155991,-9.8402e-05
0.795,25.55,0.4061,-0.00135612,-0.00055694,-0.00135604,0.000662043,3.83567e-06,6.06473e-06,-0.735689,0.137889,0.137791,0.137791,-0.74091,0.917346,0.00531482,0.00522142,0.0156217,-9.78846e-05
0.795,25.65,0.2341,-0.00136186,-0.000507263,-0.00136179,0.000871971,3.85193e-06,6.09044e-06,-0.779905,0.137883,0.137786,0.137786,-0.784987,1.20335,0.00531579,0.00508198,0.015644,-9.73733e-05
0.795,25.75,0.3874,-0.00136761,-0.00111567,-0.00136754,0.000677834,3.86819e-06,6.11614e-06,-0.18167,0.137878,0.137781,0.137781,-0.188815,0.931669,0.00531674,0.00714486,0.0156661,-9.68681e-05
0.795,25.85,0.4375,-0.00137336,-0.00177045,-0.00137329,0.000637843,3.88444e-06,6.14183e-06,0.763709,0.137872,0.137776,0.137776,0.752591,0.87319,0.00531769,0.0111177,0.0156879,-9.6369e-05
0.795,25.95,0.4887,-0.0013791,-0.000858607,-0.00137903,0.000603506,3.90068e-06,6.16752e-06,-0.467929,0.137867,0.137771,0.137771,-0.474045,0.822888,0.00531862,0.00611677,0.0157095,-9.58761e-05
0.795,26.05,0.2901,-0.00138484,-0.00271302,-0.00138477,0.000783302,3.91692e-06,6.19319e-06,3.33563,0.137861,0.137766,0.137766,3.30929,1.0638,0.00531954,0.0263393,0.0157307,-9.53894e-05
0.795,26.15,0.4584,-0.00139058,-0.000631036,-0.00139051,0.000623133,3.93315e-06,6.21886e-06,-0.685221,0.137855,0.13776,0.13776,-0.690611,0.842924,0.00532045,0.00538977,0.0157518,-9.4909e-05
0.795,26.25,0.3953,-0.00139632,-0.00139472,-0.00139625,0.000671026,3.94938e-06,6.24452e-06,0.135703,0.13785,0.137755,0.137755,0.127315,0.904133,0.00532135,0.00838802,0.0157725,-9.44349e-05
0.795,26.35,0.3562,-0.00140205,-0.00172775,-0.00140198,0.000706897,3.9656e-06,6.27017e-06,0.62659,0.137844,0.13775,0.13775,0.616093,0.948727,0.00532224,0.0104967,0.015793,-9.39671e-05
0.795,26.45,0.3838,-0.00140778,-0.0011093,-0.00140771,0.000681005,3.98182e-06,6.2958e-06,-0.226091,0.137839,0.137745,0.137745,-0.233079,0.910405,0.00532311,0.00698822,0.0158132,-9.35058e-05
0.795,26.55,0.1957,-0.00141351,-0.00269983,-0.00141345,0.000953691,3.99802e-06,6.32143e-06,3.06073,0.137833,0.13774,0.13774,3.0363,1.26998,0.00532397,0.0244261,0.0158331,-9.30509e-05
0.795,26.65,0.5853,-0.00141924,-0.0012974,-0.00141917,0.00055146,4.01422e-06,6.34705e-06,-0.0177154,0.137828,0.137735,0.137735,-0.0254984,0.731505,0.00532482,0.00778297,0.0158528,-9.26024e-05
0.795,26.75,0.2664,-0.00142497,-0.00240593,-0.0014249,0.000817402,4.03042e-06,6.37265e-06,2.0253,0.137823,0.137731,0.137731,2.0075,1.08009,0.00532566,0.0178021,0.0158721,-9.21605e-05
0.795,26.85,0.2552,-0.00143069,-0.000556914,-0.00143062,0.000835146,4.0466e-06,6.39824e-06,-0.762165,0.137817,0.137726,0.137726,-0.767313,1.09929,0.00532649,0.00514857,0.0158912,-9.17251e-05
0.795,26.95,0.2681,-0.00143641,-0.00197691,-0.00143634,0.000814807,4.06278e-06,6.42382e-06,0.993019,0.137812,0.137721,0.137721,0.980784,1.06841,0.0053273,0.0122348,0.01591,-9.12964e-05
0.795,27.05,0.4633,-0.00144213,-0.0013688,-0.00144206,0.000619829,4.07895e-06,6.44938e-06,0.0441904,0.137807,0.137716,0.137716,0.0361588,0.809647,0.0053281,0.00803159,0.0159286,-9.08743e-05
0.795,27.15,0.2726,-0.00144784,-0.00183525,-0.00144777,0.000808053,4.09511e-06,6.47494e-06,0.71188,0.137801,0.137711,0.137711,0.70098,1.0515,0.00532889,0.0109006,0.0159468,-9.04588e-05
0.795,27.25,0.2956,-0.00145355,-0.00199362,-0.00145348,0.00077598,4.11126e-06,6.50047e-06,0.980517,0.137796,0.137706,0.137706,0.968338,1.00595,0.00532966,0.0121792,0.0159647,-9.00501e-05
0.795,27.35,0.2561,-0.00145926,-0.00221402,-0.00145919,0.000833678,4.1274e-06,6.526e-06,1.41294,0.137791,0.137701,0.137701,1.39856,1.07667,0.00533042,0.0143849,0.0159824,-8.96481e-05
0.795,27.45,0.2624,-0.00146496,-0.00125911,-0.00146489,0.000823609,4.14354e-06,6.5515e-06,-0.111131,0.137786,0.137697,0.137697,-0.118562,1.05968,0.00533117,0.00743144,0.0159998,-8.9253e-05
0.795,27.55,0.2992,-0.00147066,-0.00241056,-0.00147059,0.000771298,4.15966e-06,6.577e-06,1.83744,0.137781,0.137692,0.137692,1.82071,0.988661,0.00533191,0.0167308,0.0160169,-8.88646e-05
0.795,27.65,0.1474,-0.00147636,-0.0014904,-0.00147629,0.00109889,4.17577e-06,6.60247e-06,0.155791,0.137776,0.137687,0.137687,0.147303,1.40333,0.00533263,0.00848784,0.0160337,-8.84831e-05
0.795,27.75,0.0118,-0.00148205,-0.00235359,-0.00148198,0.00388385,4.19187e-06,6.62793e-06,1.65258,0.137771,0.137682,0.137682,1.63689,4.94144,0.00533334,0.0156936,0.0160502,-8.81086e-05
0.805,22.55,0.1603,-0.00117979,-0.000410358,-0.00117973,0.00105375,3.33694e-06,5.27617e-06,-0.802954,0.134633,0.134542,0.134542,-0.807918,1.66061,0.00525872,0.00496362,0.0147271,-9.15306e-05
0.805,22.65,0.496,-0.00118553,-0.00179078,-0.00118547,0.000599049,3.35317e-06,5.30183e-06,1.36708,0.134627,0.134536,0.134536,1.3531,0.939705,0.00525999,0.0139774,0.0147564,-9.09779e-05
0.805,22.75,0.4794,-0.00119126,-0.000461967,-0.00119121,0.000609332,3.3694e-06,5.3275e-06,-0.758244,0.134621,0.13453,0.13453,-0.76335,0.95146,0.00526126,0.00510581,0.0147855,-9.04288e-05
0.805,22.85,0.2321,-0.001197,-0.001623,-0.00119695,0.00087572,3.38564e-06,5.35317e-06,0.923021,0.134615,0.134525,0.134525,0.911252,1.36119,0.00526252,0.0117684,0.0148144,-8.98833e-05
0.805,22.95,0.512,-0.00120275,-0.00145699,-0.00120269,0.000589614,3.40188e-06,5.37885e-06,0.569369,0.134609,0.134519,0.134519,0.559226,0.912317,0.00526377,0.0101425,0.0148431,-8.93416e-05
0.805,23.05,0.4013,-0.00120849,-0.000792903,-0.00120843,0.000665991,3.41813e-06,5.40453e-06,-0.419713,0.134602,0.134514,0.134514,-0.425945,1.02584,0.00526501,0.00623133,0.0148716,-8.88035e-05
0.805,23.15,0.4355,-0.00121423,-0.00134892,-0.00121418,0.000639306,3.43437e-06,5.43022e-06,0.351988,0.134596,0.134508,0.134508,0.342783,0.980308,0.00526625,0.00920579,0.0148999,-8.82693e-05
0.805,23.25,0.628,-0.00121998,-0.00149791,-0.00121992,0.000532382,3.45062e-06,5.45591e-06,0.607374,0.13459,0.134503,0.134503,0.597055,0.812696,0.00526747,0.0103191,0.014928,-8.77388e-05
0.805,23.35,0.7042,-0.00122573,-0.000322731,-0.00122567,0.000502753,3.46688e-06,5.48161e-06,-0.895743,0.134584,0.134497,0.134497,-0.900432,0.764046,0.00526869,0.00468887,0.014956,-8.72122e-05
0.805,23.45,0.2774,-0.00123147,-0.000932873,-0.00123142,0.000801032,3.48313e-06,5.50731e-06,-0.272694,0.134578,0.134492,0.134492,-0.279454,1.21194,0.0052699,0.00675945,0.0149837,-8.66894e-05
0.805,23.55,0.2736,-0.00123722,-0.000920699,-0.00123716,0.000806575,3.49939e-06,5.53302e-06,-0.292907,0.134572,0.134486,0.134486,-0.299595,1.21494,0.0052711,0.00668794,0.0150112,-8.61706e-05
0.805,23.65,0.2641,-0.00124297,0.000474215,-0.00124291,0.000820954,3.51565e-06,5.55873e-06,-1.45227,0.134567,0.134481,0.134481,-1.45544,1.23116,0.00527229,0.00316137,0.0150386,-8.56558e-05
0.805,23.75,0.3681,-0.00124872,-0.00198979,-0.00124866,0.000695377,3.53191e-06,5.58444e-06,1.64539,0.134561,0.134476,0.134476,1.62988,1.03826,0.00527347,0.0155025,0.0150657,-8.51449e-05
0.805,23.85,0.5455,-0.00125447,-0.000935435,-0.00125441,0.000571223,3.54817e-06,5.61015e-06,-0.290909,0.134555,0.13447,0.13447,-0.297608,0.849169,0.00527464,0.0066997,0.0150926,-8.46381e-05
0.805,23.95,0.3838,-0.00126022,-0.00115049,-0.00126016,0.000681005,3.56443e-06,5.63587e-06,-0.0217191,0.134549,0.134465,0.134465,-0.0294272,1.00797,0.00527581,0.00770817,0.0151193,-8.41353e-05
0.805,24.05,0.4688,-0.00126597,9.94722e-06,-0.00126591,0.000616182,3.5807e-06,5.66158e-06,-1.15798,0.134543,0.13446,0.13446,-1.16192,0.908082,0.00527696,0.00393687,0.0151458,-8.36367e-05
0.805,24.15,0.3223,-0.00127172,-0.00191994,-0.00127166,0.000743144,3.59696e-06,5.6873e-06,1.36995,0.134538,0.134455,0.134455,1.35591,1.09047,0.00527811,0.014041,0.015172,-8.31422e-05
0.805,24.25,0.3862,-0.00127747,-0.000399085,-0.00127741,0.000678886,3.61323e-06,5.71302e-06,-0.844854,0.134532,0.134449,0.134449,-0.849707,0.991911,0.00527924,0.00485355,0.0151981,-8.26519e-05
0.805,24.35,0.4836,-0.00128322,-0.0014325,-0.00128316,0.00060668,3.6295e-06,5.73874e-06,0.363753,0.134526,0.134444,0.134444,0.354472,0.882628,0.00528037,0.00928065,0.0152239,-8.21659e-05
0.805,24.45,0.5074,-0.00128897,-0.00141984,-0.00128891,0.000592281,3.64576e-06,5.76445e-06,0.333221,0.134521,0.134439,0.134439,0.324068,0.858016,0.00528148,0.00915332,0.0152496,-8.16841e-05
0.805,24.55,0.5541,-0.00129472,-0.00155928,-0.00129467,0.000566773,3.66203e-06,5.79017e-06,0.554958,0.134515,0.134434,0.134434,0.544843,0.817587,0.00528259,0.0101151,0.0152749,-8.12066e-05
0.805,24.65,0.2594,-0.00130047,-0.00168717,-0.00130042,0.000828358,3.67829e-06,5.81589e-06,0.776198,0.13451,0.134429,0.134429,0.765076,1.1899,0.00528368,0.0111227,0.0153001,-8.07335e-05
0.805,24.75,0.3863,-0.00130622,-0.00116211,-0.00130617,0.000678798,3.69455e-06,5.8416e-06,-0.0618506,0.134504,0.134424,0.134424,-0.0694171,0.970967,0.00528477,0.00756656,0.0153251,-8.02647e-05
0.805,24.85,0.3455,-0.00131197,-0.00158772,-0.00131192,0.000717759,3.71082e-06,5.86732e-06,0.568517,0.134499,0.134419,0.134419,0.558335,1.02241,0.00528585,0.0101817,0.0153498,-7.98004e-05
0.805,24.95,0.458,-0.00131772,-0.000592467,-0.00131767,0.000623405,3.72708e-06,5.89303e-06,-0.689305,0.134493,0.134414,0.134414,-0.694656,0.884308,0.00528691,0.00535135,0.0153742,-7.93405e-05
0.805,25.05,0.3768,-0.00132347,-0.00169377,-0.00132341,0.000687302,3.74334e-06,5.91874e-06,0.733346,0.134488,0.134409,0.134409,0.722413,0.970906,0.00528797,0.0109332,0.0153985,-7.88851e-05
0.805,25.15,0.3918,-0.00132922,-0.00167621,-0.00132916,0.000674017,3.7596e-06,5.94444e-06,0.687987,0.134482,0.134404,0.134404,0.67726,0.948209,0.00528901,0.010727,0.0154225,-7.84342e-05
0.805,25.25,0.4838,-0.00133497,-0.00119526,-0.00133491,0.000606555,3.77585e-06,5.97015e-06,-0.0524079,0.134477,0.134399,0.134399,-0.0600184,0.849796,0.00529005,0.00761053,0.0154463,-7.79879e-05
0.805,25.35,0.3933,-0.00134071,-0.0019725,-0.00134066,0.00067273,3.79211e-06,5.99584e-06,1.25489,0.134472,0.134394,0.134394,1.24141,0.938651,0.00529107,0.0134798,0.0154698,-7.75462e-05
0.805,25.45,0.3361,-0.00134646,-0.00315918,-0.0013464,0.000727727,3.80836e-06,6.02154e-06,6.58104,0.134466,0.134389,0.134389,6.52652,1.01125,0.00529209,0.0545219,0.0154931,-7.71092e-05
0.805,25.55,0.4348,-0.0013522,-0.000666529,-0.00135215,0.000639821,3.8246e-06,6.04723e-06,-0.637337,0.134461,0.134384,0.134384,-0.642864,0.885485,0.00529309,0.00552705,0.0155162,-7.66768e-05
0.805,25.65,0.4875,-0.00135794,-0.000668259,-0.00135789,0.000604249,3.84085e-06,6.07291e-06,-0.638463,0.134456,0.13438,0.13438,-0.643988,0.832874,0.00529408,0.0055244,0.015539,-7.62491e-05
0.805,25.75,0.2862,-0.00136369,-0.00284672,-0.00136363,0.000788621,3.85709e-06,6.09859e-06,4.14556,0.134451,0.134375,0.134375,4.1132,1.08263,0.00529506,0.0323682,0.0155615,-7.58262e-05
0.805,25.85,0.3978,-0.00136943,-0.00236026,-0.00136937,0.000668914,3.87332e-06,6.12426e-06,2.14952,0.134445,0.13437,0.13437,2.13105,0.914613,0.00529603,0.0184698,0.0155838,-7.54081e-05
0.805,25.95,0.257,-0.00137517,-0.00065891,-0.00137511,0.000832217,3.88956e-06,6.14993e-06,-0.654791,0.13444,0.134365,0.134365,-0.660265,1.13335,0.00529699,0.00547396,0.0156059,-7.49947e-05
0.805,26.05,0.2431,-0.0013809,-0.00103059,-0.00138085,0.000855678,3.90578e-06,6.17559e-06,-0.291759,0.134435,0.134361,0.134361,-0.298485,1.16067,0.00529794,0.00672655,0.0156277,-7.45863e-05
0.805,26.15,0.4067,-0.00138664,-0.000888595,-0.00138658,0.000661555,3.92201e-06,6.20124e-06,-0.444273,0.13443,0.134356,0.134356,-0.450459,0.893802,0.00529888,0.00618619,0.0156493,-7.41827e-05
0.805,26.25,0.4322,-0.00139237,-0.000528651,-0.00139232,0.000641742,3.93823e-06,6.22688e-06,-0.772847,0.134425,0.134351,0.134351,-0.777944,0.863614,0.0052998,0.00509744,0.0156706,-7.3784e-05
0.805,26.35,0.2932,-0.00139811,0.000126798,-0.00139805,0.00077915,3.95444e-06,6.25252e-06,-1.23339,0.13442,0.134347,0.134347,-1.23714,1.04441,0.00530072,0.00374786,0.0156916,-7.33903e-05
0.805,26.45,0.4161,-0.00140384,-0.001625,-0.00140378,0.00065404,3.97065e-06,6.27814e-06,0.452429,0.134415,0.134342,0.134342,0.442729,0.873276,0.00530162,0.00970057,0.0157124,-7.30016e-05
0.805,26.55,0.2442,-0.00140956,-0.000458696,-0.00140951,0.000853749,3.98685e-06,6.30376e-06,-0.834017,0.13441,0.134337,0.134337,-0.838926,1.13549,0.00530251,0.00490872,0.0157329,-7.26179e-05
0.805,26.65,0.4084,-0.00141529,-0.00216476,-0.00141523,0.000660177,4.00304e-06,6.32937e-06,1.44116,0.134405,0.134333,0.134333,1.42668,0.874628,0.00530339,0.0144852,0.0157532,-7.22392e-05
0.805,26.75,0.2614,-0.00142101,-0.00174223,-0.00142096,0.000825183,4.01923e-06,6.35496e-06,0.606741,0.1344,0.134328,0.134328,0.596351,1.08901,0.00530426,0.0103891,0.0157732,-7.18656e-05
0.805,26.85,0.2103,-0.00142673,-0.000928987,-0.00142668,0.00091999,4.03541e-06,6.38055e-06,-0.430549,0.134395,0.134324,0.134324,-0.43679,1.20946,0.00530512,0.00624143,0.0157929,-7.14972e-05
0.805,26.95,0.271,-0.00143245,-0.000455945,-0.0014324,0.000810435,4.05159e-06,6.40613e-06,-0.842329,0.13439,0.134319,0.134319,-0.847216,1.06135,0.00530596,0.00488621,0.0158123,-7.11339e-05
0.805,27.05,0.3243,-0.00143817,-0.00125153,-0.00143812,0.000740849,4.06776e-06,6.43169e-06,-0.0955678,0.134385,0.134315,0.134315,-0.103037,0.96651,0.00530679,0.00746903,0.0158315,-7.07758e-05
0.805,27.15,0.2834,-0.00144388,-0.00203577,-0.00144383,0.000792507,4.08392e-06,6.45724e-06,1.07946,0.134381,0.13431,0.13431,1.06682,1.02997,0.00530761,0.0126358,0.0158504,-7.04229e-05
0.805,27.25,0.21,-0.00144959,-0.00157723,-0.00144954,0.000920647,4.10007e-06,6.48278e-06,0.306513,0.134376,0.134306,0.134306,0.297426,1.19198,0.00530842,0.00908761,0.0158691,-7.00752e-05
0.805,27.35,0.2268,-0.0014553,-0.00267525,-0.00145525,0.000885893,4.11622e-06,6.50831e-06,2.67475,0.134371,0.134301,0.134301,2.65294,1.14265,0.00530922,0.0218087,0.0158874,-6.97329e-05
0.805,27.45,0.281,-0.00146101,-0.002902,-0.00146095,0.000795884,4.13235e-06,6.53382e-06,3.488,0.134366,0.134297,0.134297,3.46056,1.0227,0.00531,0.02744,0.0159055,-6.93958e-05
0.805,27.55,0.3727,-0.00146671,-0.00118924,-0.00146666,0.000691072,4.14848e-06,6.55932e-06,-0.192749,0.134362,0.134292,0.134292,-0.199857,0.884692,0.00531077,0.00710759,0.0159233,-6.90641e-05
0.805,27.65,0.2438,-0.00147241,-0.000197439,-0.00147235,0.000854449,4.1646e-06,6.58481e-06,-1.03272,0.134357,0.134288,0.134288,-1.03704,1.08976,0.00531153,0.00431976,0.0159409,-6.87377e-05
0.805,27.75,0.2218,-0.0014781,-0.000543659,-0.00147805,0.000895823,4.18071e-06,6.61028e-06,-0.788092,0.134352,0.134284,0.134284,-0.793154,1.13829,0.00531228,0.00506148,0.0159581,-6.84167e-05
0.805,27.85,0.2151,-0.0014838,0.000740155,-0.00148374,0.000909668,4.19681e-06,6.63574e-06,-1.54053,0.134348,0.134279,0.134279,-1.5435,1.15161,0.00531301,0.00296932,0.0159751,-6.81012e-05
0.805,27.95,0.0922,-0.00148948,-0.000973592,-0.00148943,0.00138943,4.2129e-06,6.66118e-06,-0.427868,0.134343,0.134275,0.134275,-0.434129,1.75249,0.00531374,0.00626109,0.0159918,-6.77911e-05
0.805,28.05,0.0197,-0.00149517,0.00049368,-0.00149512,0.00300587,4.22898e-06,6.6866e-06,-1.42333,0.134338,0.134271,0.134271,-1.42659,3.77739,0.00531445,0.00325973,0.0160082,-6.74865e-05
0.815,22.75,0.3137,-0.00118778,-0.00110297,-0.00118774,0.000753261,3.35956e-06,5.31193e-06,0.00322559,0.131419,0.131348,0.131348,-0.00453893,1.17498,0.00524042,0.00776452,0.014675,-7.03933e-05
0.815,22.85,0.3819,-0.00119351,-0.00130965,-0.00119347,0.000682697,3.37576e-06,5.33755e-06,0.319984,0.131413,0.131343,0.131343,0.310942,1.06005,0.00524168,0.0090427,0.0147039,-6.99467e-05
0.815,22.95,0.2886,-0.00119924,-0.00178092,-0.0011992,0.000785335,3.39197e-06,5.36317e-06,1.2806,0.131407,0.131338,0.131338,1.26709,1.21389,0.00524294,0.0135084,0.0147328,-6.9503e-05
0.815,23.05,0.5544,-0.00120497,-0.00104649,-0.00120493,0.000566619,3.40817e-06,5.38879e-06,-0.0988697,0.131402,0.131333,0.131333,-0.106249,0.871864,0.0052442,0.00737926,0.0147614,-6.90622e-05
0.815,23.15,0.501,-0.0012107,-0.000958095,-0.00121066,0.000596052,3.42439e-06,5.41443e-06,-0.222409,0.131396,0.131328,0.131328,-0.22933,0.913026,0.00524544,0.00692136,0.0147899,-6.86243e-05
0.815,23.25,0.6344,-0.00121644,-0.00195158,-0.00121639,0.000529689,3.4406e-06,5.44007e-06,1.66991,0.131391,0.131323,0.131323,1.65433,0.807739,0.00524668,0.0155819,0.0148181,-6.81893e-05
0.815,23.35,0.6506,-0.00122217,-0.000862154,-0.00122213,0.000523053,3.45682e-06,5.46571e-06,-0.351309,0.131385,0.131318,0.131318,-0.357769,0.794063,0.0052479,0.00646054,0.0148462,-6.77574e-05
0.815,23.45,0.4601,-0.00122791,-0.00183244,-0.00122786,0.000621981,3.47304e-06,5.49136e-06,1.3045,0.13138,0.131313,0.131313,1.29086,0.940056,0.00524912,0.013647,0.0148741,-6.73284e-05
0.815,23.55,0.3804,-0.00123364,-0.00231495,-0.0012336,0.000684042,3.48927e-06,5.51701e-06,2.81554,0.131375,0.131308,0.131308,2.79302,1.02928,0.00525033,0.0225181,0.0149018,-6.69026e-05
0.815,23.65,0.5676,-0.00123938,-0.000643291,-0.00123933,0.000559992,3.50549e-06,5.54267e-06,-0.602909,0.131369,0.131303,0.131303,-0.608514,0.838917,0.00525154,0.00560487,0.0149293,-6.64797e-05
0.815,23.75,0.3967,-0.00124512,-0.00094167,-0.00124507,0.000669841,3.52172e-06,5.56833e-06,-0.276546,0.131364,0.131298,0.131298,-0.28328,0.999083,0.00525273,0.00673401,0.0149566,-6.606e-05
0.815,23.85,0.6012,-0.00125086,-0.00198381,-0.00125081,0.000544118,3.53796e-06,5.594e-06,1.60913,0.131359,0.131293,0.131293,1.59386,0.808024,0.00525392,0.0152712,0.0149837,-6.56434e-05
0.815,23.95,0.3753,-0.0012566,0.000275559,-0.00125655,0.000688674,3.55419e-06,5.61967e-06,-1.33175,0.131353,0.131288,0.131288,-1.33521,1.01825,0.00525509,0.00346142,0.0150107,-6.523e-05
0.815,24.05,0.2684,-0.00126234,-0.000806497,-0.00126229,0.000814351,3.57042e-06,5.64534e-06,-0.445949,0.131348,0.131283,0.131283,-0.452089,1.19886,0.00525626,0.00613988,0.0150374,-6.48198e-05
0.815,24.15,0.4016,-0.00126808,-0.00162299,-0.00126803,0.000665742,3.58666e-06,5.67101e-06,0.726543,0.131343,0.131279,0.131279,0.715688,0.975862,0.00525742,0.0108555,0.0150639,-6.44128e-05
0.815,24.25,0.312,-0.00127382,-0.000574131,-0.00127377,0.000755311,3.6029e-06,5.69668e-06,-0.687478,0.131338,0.131274,0.131274,-0.692815,1.1024,0.00525857,0.00533671,0.0150902,-6.4009e-05
0.815,24.35,0.5835,-0.00127956,-0.000877157,-0.00127951,0.000552309,3.61914e-06,5.72236e-06,-0.380961,0.131333,0.131269,0.131269,-0.387332,0.802674,0.00525971,0.00637049,0.0151163,-6.36085e-05
0.815,24.45,0.4838,-0.0012853,-0.00125013,-0.00128526,0.000606555,3.63538e-06,5.74804e-06,0.0810448,0.131328,0.131264,0.131264,0.072944,0.87776,0.00526084,0.00810076,0.0151422,-6.32114e-05
0.815,24.55,0.3691,-0.00129104,-0.00145665,-0.001291,0.000694434,3.65162e-06,5.77371e-06,0.384587,0.131323,0.13126,0.13126,0.375236,1.00068,0.00526196,0.00935125,0.0151679,-6.28176e-05
0.815,24.65,0.281,-0.00129678,-0.000458758,-0.00129674,0.000795884,3.66786e-06,5.79939e-06,-0.80008,0.131318,0.131255,0.131255,-0.805065,1.14203,0.00526308,0.00498464,0.0151933,-6.24271e-05
0.815,24.75,0.2248,-0.00130253,-0.00129611,-0.00130248,0.000889825,3.6841e-06,5.82507e-06,0.122163,0.131313,0.131251,0.131251,0.113893,1.27146,0.00526418,0.00826995,0.0152186,-6.20401e-05
0.815,24.85,0.2507,-0.00130827,-0.00247406,-0.00130822,0.000842608,3.70034e-06,5.85075e-06,2.90307,0.131308,0.131246,0.131246,2.87991,1.19896,0.00526527,0.0231655,0.0152436,-6.16564e-05
0.815,24.95,0.3535,-0.00131401,-0.00105296,-0.00131397,0.000709591,3.71658e-06,5.87642e-06,-0.208205,0.131303,0.131241,0.131241,-0.215206,1.00548,0.00526636,0.00700154,0.0152685,-6.12763e-05
0.815,25.05,0.2916,-0.00131975,-0.00227939,-0.00131971,0.000781284,3.73282e-06,5.9021e-06,2.14577,0.131298,0.131237,0.131237,2.12739,1.10248,0.00526743,0.0183759,0.0152931,-6.08996e-05
