x,d_V,u_V,s_V,c_V,d_p,u_p,s_p,c_p,dV/uV,d,dbar,u,ubar,s,sbar,c,cbar,d_unc,dbar_unc,u_unc,ubar_unc,s_unc,sbar_unc,c_unc,cbar_unc,(dV/uV)_unc
0.515,0.05260373591087162,0.1978870248015308,0.0,0.0,0.05527462248091108,0.2003138698860335,0.0006589141775689214,0.0004309668465937688,0.2658271100069856,0.05393917919589135,0.0013354432850197302,0.19910044734378216,0.0012134225422513454,0.0003294570887844607,0.0003294570887844607,0.0002154834232968844,0.0002154834232968844,0.008069437095005131,0.0008835615827866627,0.007862596036701266,0.0007343173753821688,0.000617732571462537,0.000617732571462537,0.00015933760015755157,0.00015933760015755157,0.042371111780829404
0.525,0.048268489007019404,0.18528832103661586,0.0,0.0,0.050581677765962584,0.1873963213067713,0.0005613660005005392,0.0003745094313337523,0.26050475678648305,0.049425083386490994,0.0011565943794715884,0.18634232117169358,0.0010540001350777342,0.0002806830002502696,0.0002806830002502696,0.00018725471566687614,0.00018725471566687614,0.00783466899015166,0.0007920967010936196,0.0076185503961190585,0.0006572520962794056,0.0005534172384279916,0.0005534172384279916,0.0001458482990558703,0.0001458482990558703,0.043837974016464186
0.535,0.04417955527554252,0.17309265321700804,0.0,0.0,0.04618054461091627,0.17492054355554135,0.000478024469964747,0.00032458741598448415,0.2552364554730937,0.0451800499432294,0.0010004946676868743,0.1740065983862747,0.0009139451692666575,0.0002390122349823735,0.0002390122349823735,0.00016229370799224208,0.00016229370799224208,0.0075821859767697675,0.0007082344783968191,0.0073638472497062814,0.000586755669947829,0.0004945797134744578,0.0004945797134744578,0.00013284069780657612,0.00013284069780657612,0.045323338324497274
0.545,0.040313002748663715,0.1613558607675793,0.0,0.0,0.04203213460112751,0.1629299922974859,0.0004035081203251718,0.0002789792956989174,0.24983909823226993,0.04117256867489561,0.0008595659262318939,0.1621429265325326,0.0007870657649532998,0.0002017540601625859,0.0002017540601625859,0.0001394896478494587,0.0001394896478494587,0.007324342728397775,0.0006304666511460383,0.007110261812402911,0.000521551144872392,0.0004400212520381355,0.0004400212520381355,0.00012034202941169137,0.00012034202941169137,0.0468785878464067
0.555,0.0366943133175291,0.15014712642471062,0.0,0.0,0.03816131875078441,0.15149377234545264,0.00033736116685607415,0.0002378034785289331,0.24438904820418925,0.037427816034156756,0.0007335027166276562,0.15082044938508163,0.0006733229603710072,0.00016868058342803707,0.00016868058342803707,0.00011890173926446656,0.00011890173926446656,0.007060677255528735,0.0005592255104101217,0.006856490037470646,0.0004620154045980154,0.0003900291796449302,0.0003900291796449302,0.00010850162216545599,0.00010850162216545599,0.04848031076780435
0.565,0.033346215940868736,0.13938969521510583,0.0,0.0,0.03460199512548517,0.14054465000298463,0.0002836019607566261,0.00020316861196148072,0.2392301374173244,0.03397410553317695,0.0006278895923082129,0.13996717260904523,0.0005774773939394074,0.00014180098037831304,0.00014180098037831304,0.00010158430598074036,0.00010158430598074036,0.006773767709904216,0.0004956828260206571,0.006585012328020425,0.00040904487691976885,0.00034561840557520093,0.00034561840557520093,9.7471468797222e-05,9.7471468797222e-05,0.05002426841317541
0.575,0.030223812928613064,0.12912711185697956,0.0,0.0,0.03129335884280378,0.13011258378165658,0.00023681884612393727,0.00017241069301337437,0.23406248690893655,0.03075858588570842,0.0005347729570953573,0.12961984781931807,0.0004927359623385196,0.00011840942306196863,0.00011840942306196863,8.620534650668719e-05,8.620534650668719e-05,0.0064814293354572726,0.00043779455593633107,0.006313367792173118,0.00036089703137212023,0.00030518686352599506,0.00030518686352599506,8.71026248333962e-05,8.71026248333962e-05,0.051597889014133785
0.585,0.027321714598376307,0.1193360731490388,0.0,0.0,0.028229364173661727,0.12017375243105202,0.00019688539078186357,0.0001455617634796461,0.2289476591395313,0.027775539386019017,0.00045382478764271036,0.11975491279004541,0.0004188396410066122,9.844269539093179e-05,9.844269539093179e-05,7.278088173982305e-05,7.278088173982305e-05,0.006181504752569518,0.0003854007830919656,0.0060389599424831115,0.00031740528892134956,0.0002686487229253558,0.0002686487229253558,7.743495538894414e-05,7.743495538894414e-05,0.05318065186479712
0.595,0.024638975473770777,0.1100490626114874,0.0,0.0,0.02540640217202547,0.1107583806643072,0.0001628821352378527,0.00012220488842622408,0.22389082550166903,0.025022688822898122,0.00038371334912734616,0.1104037216378973,0.0003546590264099012,8.144106761892635e-05,8.144106761892635e-05,6.110244421311204e-05,6.110244421311204e-05,0.005877556052890637,0.00033822029675986107,0.005764929373834185,0.0002783084482526687,0.00023578038041664883,0.00023578038041664883,6.847350006417421e-05,6.847350006417421e-05,0.05477036895759501
0.605,0.022159533174359387,0.1012365931584676,0.0,0.0,0.02280574467219675,0.10183466874510598,0.00013403365593811582,0.00010198292927175618,0.2188885706542163,0.022482638923278068,0.00032310574891868013,0.10153563095178679,0.00029903779331918795,6.701682796905791e-05,6.701682796905791e-05,5.099146463587809e-05,5.099146463587809e-05,0.00557024604501554,0.0002957669625279623,0.005491664597536296,0.0002431840148746308,0.00020624058507176703,0.00020624058507176703,6.020990450696363e-05,6.020990450696363e-05,0.05636688865365244
