x,Q2 (GeV^2),rate (Hz),A_clean,A_noisy,A_simplified,dA_stat,dA_sys_uncor,dA_sys_cor,d/u noisy,d/u clean,d/u PDF,d/u simplified,d/u shifted by 1 sig sys cor,d(d/u) from A_stat,d(d/u) from A_sys_uncor,d(d/u) from A_sys_cor,d(d/u) from sin^2(theta_w),d(d/u) from model
0.695,8.25,26.3935,-0.000435338,-0.000382714,-0.000435185,8.2121e-05,1.23132e-06,1.94689e-06,-0.0396946,0.181382,0.180703,0.180703,-0.047426,0.36425,0.00546157,0.00773137,0.0140075,-0.000678738
0.695,8.35,37.2503,-0.000441112,-0.000446377,-0.000440959,6.91255e-05,1.24765e-06,1.97271e-06,0.204524,0.181335,0.180664,0.180664,0.195805,0.302782,0.00546494,0.00871882,0.0140892,-0.000671073
0.695,8.45,32.22,-0.000446895,-0.000445633,-0.000446742,7.43259e-05,1.26401e-06,1.99857e-06,0.175836,0.181288,0.180625,0.180625,0.16723,0.321545,0.00546829,0.00860582,0.0141703,-0.00066346
0.695,8.55,30.0979,-0.000452686,-0.000528379,-0.000452532,7.69015e-05,1.28039e-06,2.02447e-06,0.531829,0.181242,0.180586,0.180586,0.521689,0.328631,0.00547161,0.0101402,0.0142508,-0.000655898
0.695,8.65,23.436,-0.000458485,-0.000460863,-0.000458331,8.71488e-05,1.29679e-06,2.05041e-06,0.191261,0.181197,0.180548,0.180548,0.182581,0.367932,0.0054749,0.00868029,0.0143306,-0.000648391
0.695,8.75,30.4238,-0.000464291,-0.000461205,-0.000464137,7.64885e-05,1.31321e-06,2.07637e-06,0.168318,0.181152,0.180511,0.180511,0.159728,0.319078,0.00547817,0.00859091,0.0144097,-0.000640941
0.695,8.85,19.687,-0.000470105,-0.000327552,-0.000469951,9.50853e-05,1.32966e-06,2.10237e-06,-0.334137,0.181108,0.180475,0.180475,-0.340787,0.391981,0.0054814,0.00665033,0.014488,-0.000633551
0.695,8.95,32.7066,-0.000475926,-0.000419297,-0.000475772,7.37709e-05,1.34612e-06,2.1284e-06,-0.0375954,0.181065,0.180438,0.180438,-0.0453687,0.300571,0.00548461,0.00777332,0.0145656,-0.000626225
0.695,9.05,25.8922,-0.000481753,-0.000522252,-0.000481599,8.29122e-05,1.3626e-06,2.15446e-06,0.350751,0.181022,0.180403,0.180403,0.341375,0.333923,0.00548778,0.00937548,0.0146423,-0.000618967
0.695,9.15,25.767,-0.000487587,-0.00052607,-0.000487433,8.31134e-05,1.3791e-06,2.18055e-06,0.340029,0.18098,0.180368,0.180368,0.330694,0.330918,0.00549092,0.0093349,0.0147183,-0.000611779
0.695,9.25,29.1383,-0.000493426,-0.000472205,-0.000493272,7.81575e-05,1.39562e-06,2.20667e-06,0.0990365,0.180938,0.180333,0.180333,0.0907037,0.307677,0.00549403,0.00833285,0.0147934,-0.000604665
0.695,9.35,17.9901,-0.000499271,-0.000390956,-0.000499118,9.94686e-05,1.41215e-06,2.23281e-06,-0.202116,0.180897,0.180299,0.180299,-0.209274,0.387203,0.0054971,0.00715861,0.0148676,-0.000597628
0.695,9.45,21.9868,-0.000505121,-0.000424058,-0.000504968,8.9975e-05,1.4287e-06,2.25897e-06,-0.109541,0.180857,0.180266,0.180266,-0.117057,0.346381,0.00550013,0.00751579,0.0149409,-0.000590672
0.695,9.55,16.8808,-0.000510976,-0.000476564,-0.000510823,0.000102685,1.44526e-06,2.28515e-06,0.053767,0.180817,0.180233,0.180233,0.045603,0.390994,0.00550313,0.00816393,0.0150133,-0.000583799
0.695,9.65,24.6138,-0.000516835,-0.000464692,-0.000516682,8.50381e-05,1.46183e-06,2.31136e-06,-0.00681281,0.180777,0.1802,0.1802,-0.0147392,0.320302,0.00550608,0.00792638,0.0150847,-0.000577013
0.695,9.75,16.6552,-0.000522698,-0.000300075,-0.000522545,0.000103378,1.47841e-06,2.33758e-06,-0.51147,0.180738,0.180168,0.180168,-0.517524,0.385216,0.005509,0.00605434,0.0151551,-0.000570317
0.695,9.85,21.9641,-0.000528565,-0.000470592,-0.000528412,9.00215e-05,1.49501e-06,2.36381e-06,-0.0226423,0.1807,0.180136,0.180136,-0.0305146,0.331896,0.00551187,0.00787226,0.0152245,-0.000563714
0.695,9.95,19.5047,-0.000534434,-0.00052578,-0.000534282,9.55286e-05,1.51161e-06,2.39006e-06,0.149324,0.180662,0.180105,0.180105,0.140753,0.34851,0.0055147,0.00857152,0.0152929,-0.000557207
0.695,10.05,24.8658,-0.000540306,-0.000499792,-0.000540154,8.46061e-05,1.52822e-06,2.41632e-06,0.039297,0.180625,0.180074,0.180074,0.0311694,0.305462,0.00551748,0.00812765,0.0153602,-0.0005508
0.695,10.15,15.7642,-0.00054618,-0.000657148,-0.000546028,0.000106259,1.54483e-06,2.44259e-06,0.618664,0.180588,0.180043,0.180043,0.608035,0.379701,0.00552022,0.0106288,0.0154263,-0.000544496
0.695,10.25,17.6495,-0.000552056,-0.000600632,-0.000551904,0.000100424,1.56145e-06,2.46887e-06,0.359729,0.180552,0.180013,0.180013,0.350253,0.355203,0.00552291,0.00947642,0.0154914,-0.000538297
0.695,10.35,11.8124,-0.000557933,-0.000597942,-0.000557781,0.000122753,1.57807e-06,2.49515e-06,0.325463,0.180516,0.179984,0.179984,0.31613,0.429815,0.00552555,0.00933281,0.0155553,-0.000532207
0.695,10.45,11.9183,-0.000563811,-0.000530124,-0.000563659,0.000122207,1.5947e-06,2.52144e-06,0.0668768,0.18048,0.179954,0.179954,0.0586214,0.423639,0.00552814,0.00825536,0.015618,-0.000526229
0.695,10.55,18.0376,-0.000569688,-0.000422686,-0.000569537,9.93376e-05,1.61132e-06,2.54772e-06,-0.269782,0.180445,0.179925,0.179925,-0.276731,0.340965,0.00553068,0.00694963,0.0156795,-0.000520366
0.695,10.65,14.0609,-0.000575566,-0.000488086,-0.000575414,0.000112511,1.62795e-06,2.57401e-06,-0.0971774,0.180411,0.179896,0.179896,-0.104788,0.382411,0.00553317,0.00761054,0.0157398,-0.00051462
0.695,10.75,14.8238,-0.000581443,-0.000395346,-0.000581291,0.000109578,1.64457e-06,2.60029e-06,-0.364393,0.180377,0.179868,0.179868,-0.371001,0.368838,0.0055356,0.00660796,0.0157988,-0.000508995
0.695,10.85,2.8888,-0.000587318,-0.000610767,-0.000587167,0.000248224,1.66119e-06,2.62657e-06,0.260006,0.180343,0.179839,0.179839,0.250932,0.827518,0.00553798,0.00907386,0.0158566,-0.000503493
0.705,7.95,3.7589,-0.000416507,-0.000382213,-0.00041637,0.000217607,1.17806e-06,1.86268e-06,0.0248041,0.176896,0.176266,0.176266,0.0168599,1.00153,0.00542197,0.00794422,0.0136261,-0.000629721
0.705,8.05,38.7834,-0.00042223,-0.000451511,-0.000422093,6.77454e-05,1.19425e-06,1.88827e-06,0.314248,0.17685,0.176227,0.176227,0.305116,0.307763,0.00542539,0.00913257,0.0137087,-0.000622839
0.705,8.15,30.3484,-0.000427963,-0.000396111,-0.000427825,7.65835e-05,1.21046e-06,1.91391e-06,0.0386777,0.176804,0.176188,0.176188,0.0306683,0.343469,0.00542879,0.00800942,0.0137909,-0.00061599
0.705,8.25,39.4719,-0.000433704,-0.000342092,-0.000433567,6.7152e-05,1.2267e-06,1.93958e-06,-0.19301,0.176759,0.17615,0.17615,-0.200132,0.297367,0.00543217,0.00712221,0.0138725,-0.000609177
0.705,8.35,34.3305,-0.000439455,-0.000414945,-0.000439317,7.2005e-05,1.24297e-06,1.9653e-06,0.0722142,0.176714,0.176112,0.176112,0.0640609,0.31488,0.00543553,0.00815329,0.0139536,-0.000602403
0.705,8.45,31.039,-0.000445215,-0.000484175,-0.000445077,7.57267e-05,1.25926e-06,1.99106e-06,0.352008,0.17667,0.176075,0.176075,0.342691,0.327071,0.00543886,0.00931679,0.014034,-0.00059567
0.705,8.55,32.6026,-0.000450983,-0.000487874,-0.000450845,7.38885e-05,1.27557e-06,2.01686e-06,0.340184,0.176627,0.176038,0.176038,0.330911,0.315242,0.00544217,0.0092721,0.0141139,-0.000588979
0.705,8.65,23.084,-0.000456759,-0.000507376,-0.000456621,8.78107e-05,1.29191e-06,2.04269e-06,0.401422,0.176584,0.176002,0.176002,0.391881,0.370126,0.00544546,0.00954126,0.0141932,-0.000582333
0.705,8.75,11.3074,-0.000462543,-0.00049243,-0.000462405,0.000125465,1.30827e-06,2.06856e-06,0.304838,0.176542,0.175966,0.175966,0.295705,0.522539,0.00544872,0.00913318,0.0142717,-0.000575733
0.705,8.85,34.7404,-0.000468335,-0.000584323,-0.000468197,7.1579e-05,1.32465e-06,2.09446e-06,0.715487,0.176501,0.175931,0.175931,0.704524,0.294602,0.00545195,0.0109632,0.0143496,-0.000569184
0.705,8.95,18.7814,-0.000474134,-0.000526032,-0.000473996,9.73507e-05,1.34105e-06,2.12039e-06,0.398807,0.17646,0.175897,0.175897,0.389259,0.396004,0.00545516,0.00954744,0.0144268,-0.000562687
0.705,9.05,20.8899,-0.000479941,-0.000283226,-0.000479802,9.2307e-05,1.35748e-06,2.14636e-06,-0.488608,0.176419,0.175863,0.175863,-0.494698,0.371161,0.00545833,0.00609013,0.0145033,-0.000556245
0.705,9.15,27.2887,-0.000485753,-0.000477616,-0.000485615,8.07628e-05,1.37392e-06,2.17236e-06,0.144283,0.176379,0.17583,0.17583,0.135797,0.321041,0.00546148,0.00848573,0.0145789,-0.000549862
0.705,9.25,18.8231,-0.000491572,-0.000386388,-0.000491434,9.72428e-05,1.39038e-06,2.19838e-06,-0.19983,0.17634,0.175797,0.175797,-0.20697,0.382193,0.00546459,0.00714045,0.0146538,-0.000543539
0.705,9.35,19.0823,-0.000497397,-0.000606925,-0.000497259,9.65801e-05,1.40685e-06,2.22443e-06,0.650285,0.176302,0.175764,0.175764,0.639591,0.375354,0.00546767,0.0106942,0.0147279,-0.00053728
0.705,9.45,17.3598,-0.000503228,-0.00052479,-0.00050309,0.000101258,1.42334e-06,2.2505e-06,0.260815,0.176263,0.175732,0.175732,0.25183,0.389193,0.00547072,0.00898477,0.0148011,-0.000531088
0.705,9.55,21.0987,-0.000509064,-0.000428237,-0.000508926,9.18491e-05,1.43985e-06,2.2766e-06,-0.109986,0.176226,0.175701,0.175701,-0.117481,0.349173,0.00547373,0.00749462,0.0148735,-0.000524964
0.705,9.65,19.9298,-0.000514904,-0.000544722,-0.000514766,9.45043e-05,1.45637e-06,2.30272e-06,0.291414,0.176189,0.17567,0.17567,0.282289,0.355385,0.0054767,0.00912441,0.014945,-0.000518912
0.705,9.75,19.1211,-0.000520749,-0.000655061,-0.000520611,9.6482e-05,1.4729e-06,2.32886e-06,0.743747,0.176152,0.175639,0.175639,0.732594,0.358942,0.00547963,0.0111529,0.0150155,-0.000512935
0.705,9.85,15.4125,-0.000526598,-0.000290133,-0.00052646,0.000107465,1.48944e-06,2.35502e-06,-0.544169,0.176116,0.175609,0.175609,-0.550095,0.39557,0.00548253,0.00592605,0.0150851,-0.000507035
0.705,9.95,21.2335,-0.00053245,-0.000551766,-0.000532313,9.15571e-05,1.506e-06,2.38119e-06,0.247638,0.17608,0.175579,0.175579,0.238684,0.333484,0.00548538,0.00895401,0.0151537,-0.000501215
0.705,10.05,13.8358,-0.000538306,-0.000470832,-0.000538169,0.000113423,1.52256e-06,2.40738e-06,-0.0537841,0.176045,0.175549,0.175549,-0.0615176,0.408842,0.00548819,0.00773355,0.0152214,-0.000495478
0.705,10.15,15.1044,-0.000544164,-0.000509786,-0.000544027,0.000108555,1.53913e-06,2.43358e-06,0.0568617,0.17601,0.17552,0.17552,0.0486846,0.38728,0.00549096,0.0081771,0.015288,-0.000489826
0.705,10.25,20.0148,-0.000550025,-0.000615435,-0.000549888,9.43034e-05,1.55571e-06,2.45979e-06,0.420484,0.175976,0.175491,0.175491,0.410772,0.333015,0.00549369,0.00971186,0.0153535,-0.000484261
0.705,10.35,11.44,-0.000555887,-0.000824114,-0.00055575,0.000124735,1.57229e-06,2.486e-06,1.38511,0.175942,0.175463,0.175463,1.37069,0.436047,0.00549636,0.0144132,0.015418,-0.000478787
0.705,10.45,13.0128,-0.000561751,-0.000674684,-0.000561614,0.000116955,1.58887e-06,2.51223e-06,0.607123,0.175908,0.175435,0.175435,0.596564,0.404774,0.005499,0.0105588,0.0154813,-0.000473406
0.705,10.55,13.4601,-0.000567616,-0.000540016,-0.000567479,0.000114995,1.60546e-06,2.53845e-06,0.0833903,0.175875,0.175407,0.175407,0.0750895,0.394064,0.00550158,0.00830081,0.0155435,-0.000468121
0.705,10.65,12.4597,-0.000573481,-0.000551121,-0.000573344,0.000119522,1.62205e-06,2.56468e-06,0.101324,0.175843,0.17538,0.17538,0.0929465,0.405577,0.00550412,0.00837779,0.0156046,-0.000462934
0.705,10.75,10.6982,-0.000579346,-0.000765523,-0.000579209,0.000128987,1.63864e-06,2.59091e-06,0.911713,0.17581,0.175352,0.175352,0.899697,0.433459,0.0055066,0.0120164,0.0156645,-0.000457847
0.705,10.85,10.9889,-0.00058521,-0.000561329,-0.000585074,0.00012727,1.65522e-06,2.61714e-06,0.0977795,0.175778,0.175326,0.175326,0.0894085,0.423589,0.00550904,0.00837105,0.0157231,-0.000452864
0.705,10.95,3.2709,-0.000591074,-0.000344256,-0.000590938,0.000233276,1.67181e-06,2.64336e-06,-0.505236,0.175747,0.175299,0.175299,-0.511329,0.769035,0.00551142,0.00609316,0.0157806,-0.000447986
0.715,8.05,18.3505,-0.000420679,-0.000429481,-0.000420556,9.8487e-05,1.18986e-06,1.88133e-06,0.212641,0.172331,0.171774,0.171774,0.203961,0.446701,0.00539676,0.00868078,0.0135789,-0.000556395
0.715,8.15,25.9395,-0.000426388,-0.000495318,-0.000426265,8.28366e-05,1.20601e-06,1.90686e-06,0.505594,0.172288,0.171737,0.171737,0.495659,0.370918,0.00540014,0.0099351,0.0136603,-0.000550367
0.715,8.25,22.3774,-0.000432106,-0.000423729,-0.000431983,8.91863e-05,1.22218e-06,1.93244e-06,0.135534,0.172245,0.171701,0.171701,0.127157,0.39431,0.00540351,0.008377,0.0137411,-0.000544369
0.715,8.35,26.2181,-0.000437834,-0.000504867,-0.000437711,8.23953e-05,1.23838e-06,1.95805e-06,0.486952,0.172203,0.171665,0.171665,0.477086,0.359743,0.00540685,0.00986575,0.0138214,-0.000538401
0.715,8.45,28.8449,-0.000443571,-0.000592645,-0.000443447,7.8554e-05,1.25461e-06,1.98371e-06,0.932095,0.172162,0.171629,0.171629,0.92017,0.338744,0.00541017,0.0119253,0.0139012,-0.000532468
0.715,8.55,19.605,-0.000449316,-0.000324297,-0.000449193,9.52839e-05,1.27086e-06,2.0094e-06,-0.300143,0.172121,0.171594,0.171594,-0.306863,0.40588,0.00541347,0.00671912,0.0139804,-0.000526569
0.715,8.65,32.0933,-0.00045507,-0.00044586,-0.000454947,7.44725e-05,1.28713e-06,2.03514e-06,0.133678,0.172081,0.17156,0.17156,0.125288,0.313408,0.00541675,0.00839062,0.0140591,-0.000520706
0.715,8.75,23.6976,-0.000460833,-0.000514142,-0.000460709,8.66664e-05,1.30343e-06,2.06091e-06,0.406154,0.172041,0.171526,0.171526,0.396616,0.360381,0.00542,0.00953784,0.0141371,-0.000514882
0.715,8.85,24.4482,-0.000466603,-0.000526105,-0.000466479,8.53256e-05,1.31975e-06,2.08671e-06,0.431735,0.172002,0.171493,0.171493,0.422081,0.350627,0.00542323,0.00965471,0.0142145,-0.000509099
0.715,8.95,16.3035,-0.00047238,-0.000403968,-0.000472256,0.000104487,1.33609e-06,2.11255e-06,-0.0885368,0.171964,0.17146,0.17146,-0.0960642,0.424365,0.00542643,0.0075274,0.0142913,-0.000503359
0.715,9.05,31.5374,-0.000478165,-0.000516712,-0.000478041,7.5126e-05,1.35246e-06,2.13842e-06,0.332638,0.171926,0.171428,0.171428,0.323398,0.301603,0.0054296,0.00923938,0.0143673,-0.000497665
0.715,9.15,22.2457,-0.000483957,-0.00054007,-0.000483833,8.94499e-05,1.36884e-06,2.16432e-06,0.407152,0.171888,0.171396,0.171396,0.397586,0.355016,0.00543275,0.00956526,0.0144427,-0.000492018
0.715,9.25,23.2271,-0.000489756,-0.000524497,-0.000489632,8.75398e-05,1.38524e-06,2.19025e-06,0.312786,0.171851,0.171365,0.171365,0.303621,0.343518,0.00543587,0.00916586,0.0145173,-0.000486422
0.715,9.35,23.9747,-0.000495561,-0.000530486,-0.000495437,8.61641e-05,1.40166e-06,2.21621e-06,0.311889,0.171815,0.171334,0.171334,0.302722,0.334349,0.00543895,0.0091674,0.0145912,-0.000480877
0.715,9.45,20.5036,-0.000501371,-0.000478665,-0.000501247,9.31725e-05,1.41809e-06,2.2422e-06,0.0864238,0.171779,0.171304,0.171304,0.0781844,0.357555,0.00544201,0.00823942,0.0146642,-0.000475388
0.715,9.55,15.3443,-0.000507188,-0.000673584,-0.000507064,0.000107703,1.43454e-06,2.26821e-06,0.916004,0.171743,0.171274,0.171274,0.904078,0.408804,0.00544503,0.0119263,0.0147365,-0.000469956
0.715,9.65,15.795,-0.000513009,-0.000601591,-0.000512885,0.000106156,1.45101e-06,2.29425e-06,0.533116,0.171709,0.171244,0.171244,0.522968,0.398576,0.00544801,0.0101485,0.014808,-0.000464583
0.715,9.75,15.6026,-0.000518836,-0.000426374,-0.000518712,0.000106808,1.46749e-06,2.3203e-06,-0.145648,0.171674,0.171215,0.171215,-0.152991,0.396737,0.00545096,0.0073434,0.0148785,-0.000459271
0.715,9.85,12.2659,-0.000524667,-0.000700061,-0.000524543,0.000120463,1.48398e-06,2.34638e-06,0.934051,0.17164,0.171186,0.171186,0.922017,0.442721,0.00545387,0.0120339,0.0149482,-0.000454024
0.715,9.95,16.1178,-0.000530502,-0.000526139,-0.000530378,0.000105087,1.50049e-06,2.37248e-06,0.1558,0.171606,0.171158,0.171158,0.147255,0.382166,0.00545675,0.00854501,0.015017,-0.000448842
0.715,10.05,13.283,-0.00053634,-0.000441786,-0.000536217,0.000115759,1.517e-06,2.39859e-06,-0.143056,0.171573,0.17113,0.17113,-0.150421,0.416609,0.00545959,0.00736523,0.0150849,-0.000443729
0.715,10.15,15.7759,-0.000542182,-0.000569104,-0.000542059,0.00010622,1.53352e-06,2.42471e-06,0.269691,0.17154,0.171102,0.171102,0.260662,0.378353,0.00546238,0.00902885,0.0151518,-0.000438687
0.715,10.25,18.5996,-0.000548027,-0.000571226,-0.000547904,9.78253e-05,1.55005e-06,2.45085e-06,0.254939,0.171508,0.171074,0.171074,0.245968,0.344909,0.00546513,0.00897129,0.0152177,-0.000433717
0.715,10.35,10.3728,-0.000553874,-0.000638759,-0.000553751,0.000130995,1.56659e-06,2.477e-06,0.490397,0.171476,0.171047,0.171047,0.480402,0.457209,0.00546785,0.00999559,0.0152826,-0.000428822
0.715,10.45,8.5752,-0.000559723,-0.000948595,-0.000559601,0.000144072,1.58314e-06,2.50316e-06,2.15374,0.171445,0.171021,0.171021,2.13498,0.497841,0.00547051,0.0187663,0.0153464,-0.000424005
0.715,10.55,13.547,-0.000565574,-0.000309793,-0.000565452,0.000114626,1.59969e-06,2.52932e-06,-0.551955,0.171414,0.170994,0.170994,-0.557857,0.392178,0.00547314,0.00590258,0.0154092,-0.000419267
0.715,10.65,12.0175,-0.000571426,-0.000611525,-0.000571304,0.000121701,1.61624e-06,2.55549e-06,0.31181,0.171383,0.170968,0.170968,0.302579,0.412317,0.00547571,0.0092308,0.0154709,-0.000414611
0.715,10.75,19.1899,-0.000577278,-0.000750192,-0.000577156,9.63089e-05,1.63279e-06,2.58167e-06,0.845225,0.171352,0.170942,0.170942,0.833566,0.32313,0.00547824,0.0116584,0.0155315,-0.000410038
0.715,10.85,12.1235,-0.000583131,-0.000374406,-0.000583009,0.000121168,1.64934e-06,2.60784e-06,-0.423381,0.171322,0.170917,0.170917,-0.429741,0.402639,0.00548072,0.00635964,0.015591,-0.000405551
0.715,10.95,10.4676,-0.000588984,-0.000802987,-0.000588862,0.000130401,1.6659e-06,2.63401e-06,1.01877,0.171293,0.170891,0.170891,1.00626,0.429202,0.00548316,0.012519,0.0156493,-0.000401152
0.715,11.05,4.5853,-0.000594835,-0.000259132,-0.000594714,0.000197024,1.68245e-06,2.66018e-06,-0.695769,0.171263,0.170866,0.170866,-0.701203,0.642387,0.00548554,0.0054335,0.0157064,-0.000396843
0.725,8.05,1.6045,-0.000419156,-0.000519026,-0.000419047,0.000333068,1.18555e-06,1.87452e-06,0.675196,0.167892,0.167399,0.167399,0.66454,1.50828,0.00536872,0.0106565,0.0134524,-0.000493368
0.725,8.15,4.6042,-0.000424842,-0.000502442,-0.000424733,0.000196619,1.20164e-06,1.89995e-06,0.546269,0.167852,0.167364,0.167364,0.536184,0.879013,0.00537208,0.010084,0.0135329,-0.00048809
0.725,8.25,22.7989,-0.000430538,-0.000279356,-0.000430429,8.8358e-05,1.21775e-06,1.92542e-06,-0.407432,0.167812,0.167329,0.167329,-0.413736,0.390034,0.00537542,0.00630396,0.0136129,-0.000482837
0.725,8.35,15.9923,-0.000436243,-0.000359477,-0.000436133,0.000105499,1.23388e-06,1.95094e-06,-0.141996,0.167773,0.167295,0.167295,-0.14927,0.459891,0.00537875,0.00727359,0.0136925,-0.000477609
0.725,8.45,24.8628,-0.000441957,-0.000523317,-0.000441847,8.46112e-05,1.25004e-06,1.97649e-06,0.550169,0.167734,0.167261,0.167261,0.540049,0.364293,0.00538205,0.0101206,0.0137715,-0.000472408
0.725,8.55,24.6397,-0.00044768,-0.000406878,-0.00044757,8.49934e-05,1.26623e-06,2.00209e-06,0.00109866,0.167695,0.167228,0.167228,-0.00673381,0.361481,0.00538534,0.00783247,0.0138501,-0.000467236
0.725,8.65,21.285,-0.000453412,-0.000585208,-0.000453302,9.14463e-05,1.28244e-06,2.02772e-06,0.806305,0.167658,0.167195,0.167195,0.795001,0.384242,0.0053886,0.0113048,0.0139281,-0.000462093
0.725,8.75,8.2385,-0.000459152,-0.000151046,-0.000459042,0.000146987,1.29868e-06,2.05339e-06,-0.811153,0.16762,0.167163,0.167163,-0.816137,0.61026,0.00539185,0.00498333,0.0140055,-0.000456983
0.725,8.85,18.1223,-0.0004649,-0.000565057,-0.00046479,9.91052e-05,1.31494e-06,2.0791e-06,0.623469,0.167584,0.167132,0.167132,0.612994,0.40662,0.00539507,0.0104749,0.0140824,-0.000451905
0.725,8.95,24.6385,-0.000470656,-0.00034812,-0.000470546,8.49955e-05,1.33122e-06,2.10484e-06,-0.276418,0.167547,0.1671,0.1671,-0.283219,0.344668,0.00539826,0.00680128,0.0141586,-0.000446864
0.725,9.05,29.482,-0.00047642,-0.000535329,-0.00047631,7.77006e-05,1.34752e-06,2.13062e-06,0.417829,0.167512,0.16707,0.16707,0.408252,0.311457,0.00540143,0.00957637,0.0142343,-0.000441859
0.725,9.15,21.3262,-0.000482191,-0.000415174,-0.000482081,9.13579e-05,1.36384e-06,2.15642e-06,-0.0821845,0.167476,0.16704,0.16704,-0.0897222,0.36203,0.00540458,0.00753767,0.0143092,-0.000436894
0.725,9.25,20.0054,-0.000487969,-0.000598058,-0.000487858,9.43255e-05,1.38018e-06,2.18226e-06,0.648579,0.167442,0.16701,0.16701,0.637965,0.369577,0.00540769,0.0106143,0.0143835,-0.000431971
0.725,9.35,12.1838,-0.000493753,-0.000464934,-0.000493643,0.000120868,1.39655e-06,2.20813e-06,0.0586628,0.167408,0.166981,0.166981,0.0505645,0.468292,0.00541078,0.00809835,0.0144571,-0.00042709
0.725,9.45,12.3169,-0.000499544,-0.000462419,-0.000499434,0.000120213,1.41292e-06,2.23403e-06,0.0298185,0.167374,0.166952,0.166952,0.0218301,0.460616,0.00541384,0.0079884,0.01453,-0.000422254
0.725,9.55,18.0473,-0.000505341,-0.000454804,-0.000505231,9.93109e-05,1.42932e-06,2.25995e-06,-0.0157679,0.167341,0.166923,0.166923,-0.0235812,0.376371,0.00541687,0.00781334,0.0146021,-0.000417466
0.725,9.65,17.3344,-0.000511143,-0.000624119,-0.000511033,0.000101332,1.44573e-06,2.2859e-06,0.638754,0.167308,0.166895,0.166895,0.62816,0.379882,0.00541986,0.0105939,0.0146734,-0.000412726
0.725,9.75,13.58,-0.000516951,-0.000678171,-0.000516841,0.000114486,1.46216e-06,2.31187e-06,0.865369,0.167275,0.166867,0.166867,0.85371,0.424604,0.00542282,0.0116595,0.014744,-0.000408037
0.725,9.85,14.5158,-0.000522763,-0.000635803,-0.000522653,0.000110734,1.4786e-06,2.33787e-06,0.627897,0.167243,0.16684,0.16684,0.617341,0.406342,0.00542575,0.0105562,0.0148137,-0.0004034
0.725,9.95,12.695,-0.00052858,-0.000444753,-0.000528471,0.00011841,1.49505e-06,2.36388e-06,-0.116451,0.167212,0.166813,0.166813,-0.123892,0.429954,0.00542864,0.00744037,0.0148825,-0.000398818
0.725,10.05,14.0587,-0.000534402,-0.000493258,-0.000534292,0.00011252,1.51152e-06,2.38992e-06,0.0243999,0.167181,0.166786,0.166786,0.0164063,0.404331,0.0054315,0.00799362,0.0149505,-0.000394292
0.725,10.15,15.2659,-0.000540227,-0.000584729,-0.000540117,0.00010798,1.52799e-06,2.41597e-06,0.331669,0.16715,0.16676,0.16676,0.322405,0.38403,0.00543432,0.0092644,0.0150176,-0.000389825
0.725,10.25,11.1872,-0.000546055,-0.000696532,-0.000545946,0.000126137,1.54448e-06,2.44203e-06,0.773998,0.167119,0.166734,0.166734,0.762741,0.444046,0.00543709,0.0112565,0.0150838,-0.000385418
0.725,10.35,9.1556,-0.000551887,-0.000791614,-0.000551777,0.000139431,1.56097e-06,2.46811e-06,1.212,0.167089,0.166708,0.166708,1.19858,0.485904,0.00543983,0.0134208,0.015149,-0.000381073
0.725,10.45,15.8629,-0.000557721,-0.000766653,-0.000557611,0.000105928,1.57747e-06,2.4942e-06,1.03869,0.16706,0.166683,0.166683,1.02614,0.365469,0.00544253,0.0125506,0.0152132,-0.000376791
0.725,10.55,9.6044,-0.000563557,-0.000594614,-0.000563448,0.000136134,1.59398e-06,2.5203e-06,0.275897,0.16703,0.166658,0.166658,0.26685,0.465048,0.00544519,0.00904615,0.0152765,-0.000372576
0.725,10.65,9.0101,-0.000569395,-0.00080574,-0.000569286,0.000140552,1.61049e-06,2.54641e-06,1.15629,0.167001,0.166633,0.166633,1.14314,0.475445,0.0054478,0.0131556,0.0153387,-0.000368427
0.725,10.75,8.189,-0.000575234,-0.000735151,-0.000575125,0.000147431,1.62701e-06,2.57252e-06,0.781717,0.166973,0.166608,0.166608,0.770396,0.493883,0.00545036,0.0113212,0.0153999,-0.000364348
0.725,10.85,11.2684,-0.000581074,-0.000475546,-0.000580965,0.000125682,1.64353e-06,2.59864e-06,-0.156039,0.166944,0.166584,0.166584,-0.163362,0.416986,0.00545289,0.00732303,0.0154601,-0.000360341
0.725,10.95,9.39,-0.000586914,-0.000425822,-0.000586806,0.00013768,1.66004e-06,2.62476e-06,-0.302801,0.166916,0.16656,0.16656,-0.30958,0.452454,0.00545536,0.00677817,0.0155191,-0.000356406
0.725,11.05,7.5263,-0.000592755,-0.000664554,-0.000592646,0.000153784,1.67656e-06,2.65088e-06,0.414511,0.166889,0.166536,0.166536,0.404847,0.500621,0.00545779,0.00966444,0.015577,-0.000352545
0.725,11.15,2.7045,-0.000598595,-1.78061e-05,-0.000598486,0.000256543,1.69308e-06,2.677e-06,-1.12533,0.166861,0.166513,0.166513,-1.12943,0.827347,0.00546017,0.00410312,0.0156338,-0.000348761
0.735,8.55,9.4251,-0.000446077,-0.000617252,-0.00044598,0.000137423,1.26169e-06,1.99491e-06,1.04402,0.163361,0.162949,0.162949,1.03162,0.583573,0.00535784,0.0124038,0.0137229,-0.000411566
